time,db,mem,slot,peers,bps
1601488708,4372959064,896339968,259491,28,10.816091954023
1601488709,4372959064,896339968,259506,28,10.8275862068966
1601488710,4372959064,896339968,259519,28,10.8837209302326
1601488712,4372959064,896462848,259529,28,10.7011494252874
1601488713,4372959064,896462848,259549,28,10.8488372093023
1601488714,4372959064,896462848,259558,28,10.8372093023256
1601488715,4372959064,896462848,259572,28,10.9058823529412
1601488717,4372959064,896462848,259590,28,10.8139534883721
1601488719,4372959064,896462848,259610,28,10.906976744186
1601488720,4372959064,896462848,259620,28,10.8488372093023
1601488721,4372959064,896462848,259632,28,10.906976744186
1601488723,4372959064,896462848,259651,28,10.7931034482759
1601488725,4372959064,896462848,259664,28,10.8275862068966
1601488726,4372959064,896462848,259680,28,10.8505747126437
1601488728,4372959064,896462848,259697,28,10.7159090909091
1601488729,4372959064,896462848,259713,28,10.816091954023
1601488731,4372959064,896462848,259729,28,10.7159090909091
1601488732,4372959064,896462848,259746,28,10.8045977011494
1601488734,4372959064,896462848,259759,28,10.6704545454545
1601488735,4372959064,896462848,259775,28,10.7586206896552
1601488736,4372959064,896462848,259781,28,10.8023255813954
1601488737,4372959064,896462848,259798,28,10.8372093023256
1601488739,4372959064,896466944,259811,27,10.8372093023256
1601488740,4372959064,896466944,259827,27,10.9294117647059
1601488741,4372959064,896466944,259840,27,10.8941176470588
1601488743,4372959064,896466944,259853,27,10.8941176470588
1601488744,4372959064,896466944,259870,27,10.8235294117647
1601488746,4372959064,896466944,259880,27,10.7294117647059
1601488747,4372959064,896466944,259895,27,10.7764705882353
1601488748,4372959064,896466944,259906,27,10.7411764705882
1601488750,4372959064,896466944,259922,27,10.6279069767442
1601488751,4372959064,896466944,259939,27,10.7647058823529
1601488753,4372959064,896466944,259952,27,10.5813953488372
1601488754,4372959064,896471040,259971,27,10.7294117647059
1601488755,4372959064,896471040,259990,27,10.9047619047619
1601488757,4372959064,896471040,260004,27,10.7176470588235
1601488758,4372959064,896471040,260018,27,10.8452380952381
1601488760,4372959064,896471040,260032,28,10.6823529411765
1601488761,4372959064,896471040,260047,28,10.8214285714286
1601488763,4372959064,896471040,260066,28,10.7176470588235
1601488764,4372959064,896471040,260082,28,10.7058823529412
1601488766,4372959064,896471040,260098,28,10.6941176470588
1601488767,4372959064,896471040,260117,28,10.7647058823529
1601488769,4372959064,896471040,260131,28,10.6941176470588
1601488770,4372959064,896471040,260147,28,10.7294117647059
1601488771,4372959064,896471040,260160,28,10.8333333333333
1601488773,4372959064,896471040,260182,28,10.7764705882353
1601488774,4372959064,896471040,260194,28,10.8571428571429
1601488776,4372959064,896471040,260215,29,10.7529411764706
1601488777,4372959064,896471040,260227,29,10.7058823529412
1601488779,4372959064,896471040,260245,29,10.7176470588235
1601488780,4372959064,896471040,260260,29,10.6823529411765
1601488782,4372959064,896471040,260277,29,10.7411764705882
1601488783,4372959064,896471040,260292,29,10.7058823529412
1601488785,4372959064,896471040,260310,29,10.7764705882353
1601488786,4372959064,896471040,260324,29,10.7058823529412
1601488788,4372959064,896471040,260341,29,10.6279069767442
1601488789,4372959064,896471040,260354,29,10.7176470588235
1601488791,4372959064,896471040,260370,29,10.6046511627907
1601488792,4372959064,896471040,260386,29,10.6705882352941
1601488794,4372959064,896471040,260408,29,10.6627906976744
1601488795,4372959064,896471040,260419,29,10.6162790697674
1601488797,4372959064,896471040,260436,29,10.5402298850575
1601488798,4372959064,896471040,260450,28,10.7093023255814
1601488799,4372959064,896471040,260465,28,10.6511627906977
1601488801,4372959064,896471040,260479,28,10.5862068965517
1601488802,4372959064,896471040,260486,28,10.5057471264368
1601488803,4372959064,896471040,260504,28,10.6279069767442
1601488805,4372959064,896471040,260516,28,10.5348837209302
1601488806,4372959064,896471040,260530,28,10.5813953488372
1601488807,4372959064,896471040,260547,28,10.6395348837209
1601488809,4372959064,896471040,260569,28,10.6744186046512
1601488810,4372959064,896471040,260580,28,10.7764705882353
1601488811,4372959064,896471040,260596,28,10.7764705882353
1601488813,4372959064,896471040,260610,28,10.7411764705882
1601488814,4372959064,896471040,260631,28,10.8
1601488816,4372959064,896471040,260644,28,10.7647058823529
1601488817,4372959064,896471040,260664,28,10.8
1601488818,4372959064,896471040,260675,28,10.9047619047619
1601488820,4372959064,896471040,260693,28,10.8
1601488821,4372959064,896471040,260706,28,10.8823529411765
1601488823,4372959064,896471040,260722,28,10.7441860465116
1601488824,4372959064,896471040,260738,28,10.9058823529412
1601488826,4372959064,896471040,260750,28,10.7325581395349
1601488827,4372959064,896471040,260771,28,10.8255813953488
1601488829,4372959064,896471040,260786,28,10.8488372093023
1601488830,4372959064,896471040,260798,29,10.7906976744186
1601488831,4372959064,896471040,260806,29,10.8941176470588
1601488833,4372959064,896471040,260822,29,10.7790697674419
1601488834,4372959064,896471040,260836,29,10.8139534883721
1601488836,4372959064,896471040,260850,29,10.7906976744186
1601488837,4372959064,896471040,260864,29,10.7558139534884
1601488839,4372959064,896471040,260884,29,10.8372093023256
1601488840,4372959064,896471040,260893,29,10.7209302325581
1601488842,4372959064,896471040,260900,29,10.4597701149425
1601488844,4372959064,896471040,260910,29,10.4137931034483
1601488845,4372959064,896471040,260919,29,10.3563218390805
1601488847,4372959064,896471040,260928,29,10.2988505747126
1601488849,4372959064,896471040,260934,30,10.0795454545455
1601488851,4372959064,896471040,260944,30,9.97727272727273
1601488853,4372959064,896471040,260952,30,9.77528089887641
1601488855,4372959064,896471040,260957,30,9.65168539325843
1601488856,4372959064,896520192,260967,30,9.55056179775281
1601488859,4372959064,896520192,260974,31,9.36666666666667
1601488860,4372959064,896520192,260984,31,9.3
1601488862,4372959064,907624448,260993,31,9.15384615384615
1601488865,4372959064,907632640,261001,31,8.90217391304348
1601488867,4372959064,907632640,261010,31,8.7741935483871
1601488869,4372959064,907632640,261018,31,8.63440860215054
1601488870,4372959064,907632640,261027,31,8.60215053763441
1601488873,4372959064,907632640,261035,32,8.40425531914894
1601488874,4372959064,907632640,261044,31,8.34042553191489
1601488877,4372959064,907702272,261055,31,8.18947368421053
1601488879,4372959064,907702272,261065,31,8.05208333333333
1601488881,4372959064,907702272,261072,31,7.9375
1601488883,4372959064,907702272,261080,31,7.79381443298969
1601488885,4372959064,907997184,261088,32,7.70103092783505
1601488888,4372959064,907997184,261101,32,7.54545454545455
1601488889,4372959064,907997184,261117,32,7.62244897959184
1601488890,4372959064,919334912,261124,32,7.53061224489796
1601488892,4372959064,919334912,261145,32,7.52040816326531
1601488893,4372959064,919334912,261156,32,7.52040816326531
1601488894,4372959064,919334912,261170,32,7.56701030927835
1601488895,4372959064,919334912,261185,32,7.57731958762887
1601488897,4372959064,919334912,261200,32,7.5
1601488899,4372959064,919334912,261220,32,7.56122448979592
1601488900,4372959064,919334912,261233,32,7.62244897959184
1601488902,4372959064,919334912,261250,32,7.53535353535354
1601488903,4372959064,919334912,261268,32,7.6734693877551
1601488905,4372959064,919334912,261282,32,7.5959595959596
1601488906,4372959064,919334912,261297,32,7.57575757575758
1601488907,4372959064,919334912,261311,32,7.57142857142857
1601488909,4372959064,919334912,261321,32,7.48484848484848
1601488910,4372959064,919334912,261338,32,7.4949494949495
1601488911,4372959064,912769024,261347,32,7.52040816326531
1601488912,4372959064,912769024,261367,32,7.51020408163265
1601488914,4372959064,919322624,261378,32,7.48979591836735
1601488915,4372959064,919322624,261389,32,7.39795918367347
1601488917,4372959064,919322624,261406,32,7.38383838383838
1601488918,4372959064,919322624,261416,32,7.37755102040816
1601488919,4372959064,919322624,261428,32,7.36734693877551
1601488920,4372959064,919412736,261443,33,7.43298969072165
1601488922,4372959064,919412736,261457,33,7.33673469387755
1601488923,4372959064,919412736,261473,33,7.45360824742268
1601488925,4372959064,919412736,261490,33,7.33673469387755
1601488926,4372959064,919412736,261507,33,7.43298969072165
1601488928,4372959064,919412736,261520,33,7.36734693877551
1601488929,4372959064,919412736,261536,32,7.44897959183674
1601488931,4372959064,919412736,261552,32,7.44897959183674
1601488932,4372959064,919412736,261567,32,7.45918367346939
1601488933,4372959064,919412736,261577,32,7.49484536082474
1601488935,4372959064,919412736,261590,32,7.40816326530612
1601488936,4372959064,913408000,261602,32,7.4020618556701
1601488937,4372959064,913408000,261621,33,7.50515463917526
1601488939,4372959064,913408000,261634,33,7.56701030927835
1601488940,4372959064,913408000,261652,33,7.72916666666667
1601488942,4372959064,919035904,261667,33,7.71134020618557
1601488943,4372959064,919035904,261683,33,7.86458333333333
1601488945,4372959064,919035904,261698,33,7.95833333333333
1601488946,4372959064,919035904,261720,33,8.16842105263158
1601488948,4372959064,919035904,261731,33,8.2
1601488949,4372959064,919035904,261751,33,8.4468085106383
1601488950,4372959064,919183360,261762,33,8.45744680851064
1601488952,4372959064,919183360,261778,33,8.64516129032258
1601488953,4372959064,919347200,261794,33,8.70967741935484
1601488954,4372959064,919347200,261806,33,8.83695652173913
1601488956,4372959064,919347200,261824,33,9.04395604395604
1601488957,4372959064,919482368,261841,33,9.23333333333333
1601488959,4372959064,919482368,261862,33,9.37777777777778
1601488961,4372959064,919482368,261877,33,9.34065934065934
1601488962,4372959064,919482368,261891,33,9.61797752808989
1601488964,4372959064,919482368,261908,33,9.6
1601488965,4372959064,919482368,261923,33,9.86363636363636
1601488967,4372959064,919482368,261937,33,9.90909090909091
1601488968,4372959064,919482368,261950,33,10.0919540229885
1601488970,4372959064,919482368,261959,32,10.1034482758621
1601488971,4372959064,919482368,261973,32,10.2906976744186
1601488972,4372959064,919482368,261988,32,10.5595238095238
1601488974,4372959064,919482368,262003,32,10.4235294117647
1601488975,4372959064,919482368,262019,32,10.5294117647059
1601488977,4372959064,919482368,262036,32,10.4823529411765
1601488979,4372959064,919482368,262051,32,10.406976744186
1601488980,4372959064,919482368,262068,33,10.4418604651163
1601488982,4372959064,919482368,262082,33,10.3103448275862
1601488983,4372959064,919482368,262097,33,10.4302325581395
1601488984,4372959064,919482368,262116,33,10.5411764705882
1601488986,4372959064,919482368,262136,32,10.5
1601488987,4372959064,919482368,262147,32,10.5529411764706
1601488989,4372959064,919482368,262165,32,10.4302325581395
1601488990,4372959064,919482368,262179,32,10.5529411764706
1601488992,4372959064,919482368,262196,32,10.453488372093
1601488993,4372959064,919482368,262210,31,10.453488372093
1601488995,4372959064,919482368,262227,31,10.5348837209302
1601488996,4372959064,919482368,262239,31,10.4767441860465
1601488997,4372959064,919482368,262249,31,10.4883720930233
1601488999,4372959064,919482368,262268,31,10.3563218390805
1601489000,4372959064,919482368,262277,31,10.453488372093
1601489001,4372959064,919482368,262291,31,10.4883720930233
1601489003,4372959064,919482368,262306,30,10.4651162790698
1601489004,4372959064,919482368,262324,30,10.5581395348837
1601489006,4372959064,913408000,262340,30,10.4827586206897
1601489008,4372959064,913408000,262358,30,10.3977272727273
1601489009,4372959064,919285760,262371,30,10.5057471264368
1601489010,4372959064,919285760,262389,30,10.5287356321839
1601489012,4372959064,913408000,262402,30,10.4827586206897
1601489013,4372959064,913408000,262418,30,10.4712643678161
1601489015,4372959064,919330816,262435,29,10.5172413793103
1601489017,4372959064,919330816,262450,29,10.3863636363636
1601489018,4372959064,919330816,262463,29,10.4712643678161
1601489019,4372959064,919330816,262475,29,10.4367816091954
1601489020,4372959064,919330816,262490,29,10.4942528735632
1601489022,4372959064,919330816,262499,29,10.448275862069
1601489023,4372959064,919330816,262516,29,10.5057471264368
1601489024,4372959064,919408640,262532,29,10.4712643678161
1601489026,4372959064,919408640,262549,29,10.5172413793103
1601489027,4372959064,919408640,262563,29,10.4712643678161
1601489029,4372959064,919408640,262583,28,10.5287356321839
1601489030,4372959064,919453696,262594,28,10.4712643678161
1601489032,4372959064,919453696,262613,28,10.5172413793103
1601489033,4372959064,919453696,262627,28,10.4252873563218
1601489035,4372959064,919453696,262647,28,10.5287356321839
1601489036,4372959064,919453696,262663,28,10.4827586206897
1601489038,4372959064,919453696,262681,28,10.4431818181818
1601489039,4372959064,919453696,262693,28,10.5172413793103
1601489040,4372959064,919453696,262707,28,10.4942528735632
1601489042,4372959064,919453696,262724,28,10.4318181818182
1601489044,4372959064,919453696,262749,28,10.5113636363636
1601489045,4372959064,919453696,262759,28,10.4318181818182
1601489046,4372959064,919453696,262773,28,10.4712643678161
1601489047,4372959064,919453696,262787,28,10.5813953488372
1601489049,4372959064,919453696,262801,28,10.4597701149425
1601489050,4372959064,919453696,262816,28,10.5581395348837
1601489052,4372959064,919453696,262833,28,10.4597701149425
1601489053,4372959064,919453696,262845,28,10.5581395348837
1601489055,4372959064,919453696,262853,28,10.3793103448276
1601489056,4372959064,919453696,262866,28,10.546511627907
1601489057,4372959064,919453696,262877,28,10.5116279069767
1601489058,4372959064,919453696,262884,28,10.4186046511628
1601489060,4372959064,919453696,262898,28,10.406976744186
1601489061,4372959064,919453696,262911,28,10.3720930232558
1601489062,4372959064,919453696,262915,27,10.3411764705882
1601489064,4372959064,919453696,262929,27,10.3294117647059
1601489065,4372959064,919453696,262940,27,10.2588235294118
1601489066,4372959064,919453696,262949,27,10.3214285714286
1601489068,4372959064,919453696,262961,27,10.1647058823529
1601489069,4372959064,919453696,262973,27,10.0823529411765
1601489070,4372959064,919453696,262980,27,10.047619047619
1601489071,4372959064,919453696,263000,27,10.1547619047619
1601489073,4372959064,919453696,263010,27,10.0595238095238
1601489074,4372959064,919453696,263028,27,10.1071428571429
1601489076,4372959064,919453696,263043,27,10.0833333333333
1601489077,4372959064,919453696,263059,27,10.1071428571429
1601489078,4372959064,919453696,263074,28,10.2048192771084
1601489080,4372959064,919453696,263088,28,10.1071428571429
1601489082,4372959064,919453696,263101,28,10.0235294117647
1601489083,4372959064,919453696,263110,28,10.0238095238095
1601489085,4372959064,919453696,263129,28,10.0235294117647
1601489086,4372959064,919453696,263140,28,9.98823529411765
1601489087,4372959064,919494656,263154,28,10.0952380952381
1601489089,4372959064,919494656,263166,28,9.90588235294118
1601489090,4372959064,919494656,263178,28,9.97619047619048
1601489092,4372959064,919494656,263195,28,9.96428571428571
1601489093,4372959064,919494656,263204,28,9.91666666666667
1601489094,4372959064,919494656,263222,28,9.91666666666667
1601489096,4372959064,919494656,263232,28,9.88095238095238
1601489098,4372959064,919494656,263253,28,9.82352941176471
1601489099,4372959064,912769024,263266,27,9.89285714285714
1601489101,4372959064,912838656,263278,27,9.85714285714286
1601489102,4372959064,912838656,263290,27,9.8452380952381
1601489103,4372959064,919187456,263301,27,9.83333333333333
1601489105,4372959064,919187456,263317,27,9.72941176470588
1601489106,4372959064,919187456,263330,27,9.89285714285714
1601489107,4372959064,919187456,263344,27,9.85714285714286
1601489109,4372959064,919187456,263362,26,9.76470588235294
1601489111,4372959064,919187456,263381,26,9.78823529411765
1601489112,4372959064,913416192,263396,26,9.8
1601489114,4372959064,913416192,263411,26,9.74117647058823
1601489115,4372959064,919044096,263429,26,9.82352941176471
1601489117,4372959064,919044096,263447,26,9.81176470588235
1601489118,4372959064,919085056,263459,26,9.78823529411765
1601489119,4372959064,919085056,263477,26,9.88095238095238
1601489121,4372959064,919085056,263491,26,9.74117647058823
1601489122,4372959064,919085056,263507,27,9.83333333333333
1601489124,4372959064,919412736,263522,27,9.75294117647059
1601489125,4372959064,919412736,263537,27,9.76470588235294
1601489127,4372959064,919412736,263555,27,9.7764705882353
1601489129,4372959064,919412736,263576,27,9.72941176470588
1601489130,4372959064,919416832,263586,27,9.72941176470588
1601489131,4372959064,919416832,263600,27,9.72941176470588
1601489133,4372959064,919416832,263620,27,9.68604651162791
1601489135,4372959064,919416832,263641,27,9.76744186046512
1601489136,4372959064,919416832,263652,27,9.72093023255814
1601489137,4372959064,919416832,263676,27,9.91764705882353
1601489139,4372959064,919416832,263686,27,9.77906976744186
1601489140,4372959064,919416832,263706,27,10.0352941176471
1601489141,4372959064,919416832,263717,27,10.0117647058824
1601489143,4372959064,919416832,263740,27,10.0348837209302
1601489144,4372959064,913412096,263749,27,10.0581395348837
1601489145,4372959064,913412096,263766,27,10.2117647058824
1601489146,4372959064,919502848,263780,27,10.2235294117647
1601489148,4372959064,919502848,263800,27,10.2906976744186
1601489149,4372959064,919502848,263812,27,10.3882352941176
1601489151,4372959064,919502848,263827,27,10.3139534883721
1601489152,4372959064,919502848,263842,28,10.3837209302326
1601489153,4372959064,919502848,263856,28,10.5294117647059
1601489155,4372959064,919502848,263868,28,10.406976744186
1601489156,4372959064,919502848,263875,27,10.406976744186
1601489157,4372959064,919502848,263889,27,10.3372093023256
1601489158,4372959064,919502848,263908,27,10.5647058823529
1601489160,4372959064,919502848,263927,27,10.453488372093
1601489162,4372959064,920039424,263939,27,10.4186046511628
1601489164,4372959064,920039424,263962,27,10.3793103448276
1601489165,4372959064,920039424,263972,27,10.3218390804598
1601489166,4372959064,920039424,263992,27,10.5116279069767
1601489167,4372959064,920039424,264005,27,10.6352941176471
1601489169,4372959064,920039424,264022,27,10.6046511627907
1601489170,4372959064,920039424,264034,28,10.6470588235294
1601489171,4372959064,920039424,264048,28,10.6823529411765
1601489172,4372959064,920039424,264066,26,10.7294117647059
1601489174,4372959064,920039424,264082,26,10.7764705882353
1601489175,4372959064,920039424,264098,26,10.8235294117647
1601489177,4372959064,920039424,264112,26,10.7882352941176
1601489178,4372959064,920039424,264131,26,10.9058823529412
1601489180,4372959064,920039424,264145,26,10.7325581395349
1601489181,4372959064,920039424,264163,26,10.9529411764706
1601489183,4372959064,920039424,264181,26,10.9176470588235
1601489184,4372959064,920039424,264195,26,10.9294117647059
1601489186,4372959064,920039424,264217,26,11.0470588235294
1601489187,4372959064,920039424,264228,26,11.0352941176471
1601489189,4372959064,920039424,264247,27,11
1601489190,4372959064,920039424,264258,27,11.0705882352941
1601489192,4372959064,920039424,264273,27,10.9651162790698
1601489193,4372959064,920039424,264290,27,11
1601489195,4372959064,920039424,264305,27,10.9651162790698
1601489196,4372959064,920039424,264322,27,11.0705882352941
1601489198,4372959064,920039424,264342,27,11
1601489199,4372959064,913948672,264356,27,11.1176470588235
1601489200,4372959064,913948672,264372,27,11.0941176470588
1601489202,4372959064,919728128,264389,27,11.0823529411765
1601489203,4372959064,919728128,264408,27,11.1647058823529
1601489205,4372959064,919728128,264419,27,10.953488372093
1601489206,4372959064,919728128,264434,27,11.0941176470588
1601489207,4372959064,919728128,264446,27,11.0470588235294
1601489209,4372959064,919801856,264456,27,10.9882352941176
1601489210,4372959064,919801856,264476,27,11.0470588235294
1601489211,4372959064,920023040,264484,27,11.0595238095238
1601489213,4372959064,920023040,264501,26,11.0119047619048
1601489214,4372959064,920023040,264514,26,11.047619047619
1601489216,4372959064,920023040,264526,26,10.8941176470588
1601489217,4372959064,920023040,264545,26,11.0119047619048
1601489219,4372959064,920023040,264556,26,10.8928571428571
1601489220,4372959064,920023040,264574,26,10.9761904761905
1601489221,4372959064,920023040,264585,26,10.8214285714286
1601489223,4372959064,920023040,264603,26,10.9166666666667
1601489224,4372959064,920023040,264610,26,10.7619047619048
1601489225,4372959064,920023040,264627,26,10.8333333333333
1601489227,4372959064,920023040,264639,26,10.702380952381
1601489228,4372959064,920023040,264647,26,10.6904761904762
1601489229,4372959064,920023040,264660,26,10.6428571428571
1601489231,4372959064,920023040,264677,26,10.5529411764706
1601489233,4372959064,920023040,264690,26,10.4705882352941
1601489234,4372959064,920023040,264706,26,10.5176470588235
1601489236,4372959064,920023040,264724,26,10.5529411764706
1601489237,4372959064,920023040,264739,26,10.5529411764706
1601489239,4372959064,920023040,264755,26,10.453488372093
1601489240,4372959064,920023040,264767,26,10.5764705882353
1601489241,4372959064,920023040,264778,26,10.6235294117647
1601489243,4372959064,920023040,264795,26,10.5348837209302
1601489244,4372959064,920023040,264803,26,10.406976744186
1601489245,4372959064,920023040,264815,26,10.4470588235294
1601489247,4372959064,920023040,264832,26,10.5058823529412
1601489249,4372959064,920023040,264844,26,10.3764705882353
1601489250,4372959064,920023040,264861,26,10.4588235294118
1601489251,4372959064,920023040,264870,26,10.3294117647059
1601489253,4372959064,920023040,264887,26,10.2558139534884
1601489254,4372959064,920023040,264898,26,10.3058823529412
1601489255,4372959064,920023040,264909,26,10.2941176470588
1601489257,4372959064,920023040,264923,26,10.1744186046512
1601489258,4372959064,920023040,264933,26,10.0813953488372
1601489259,4372959064,920023040,264949,26,10.2
1601489261,4372959064,920023040,264960,26,10.0232558139535
1601489263,4372959064,920023040,264980,26,10.093023255814
1601489264,4372959064,920023040,264995,26,10.046511627907
1601489266,4372959064,920023040,265011,26,10.0697674418605
1601489267,4372959064,920023040,265027,26,10.046511627907
1601489269,4372959064,920023040,265042,26,10.0116279069767
1601489270,4372959064,913453056,265059,26,10.046511627907
1601489272,4372959064,913453056,265076,26,9.98837209302326
1601489273,4372959064,919465984,265091,26,10.0348837209302
1601489275,4372959064,919465984,265107,26,10
1601489276,4372959064,919658496,265123,26,10.0581395348837
1601489278,4372959064,919658496,265133,26,10
1601489279,4372959064,919691264,265148,26,9.97674418604651
1601489281,4372959064,913956864,265157,26,9.90697674418605
1601489282,4372959064,913956864,265171,26,9.87209302325581
1601489283,4372959064,919355392,265187,26,9.94117647058824
1601489285,4372959064,919355392,265204,26,9.86046511627907
1601489286,4372959064,919789568,265219,26,9.84883720930233
1601489288,4372959064,919789568,265238,26,9.87209302325581
1601489289,4372959064,919875584,265250,25,9.7906976744186
1601489291,4372959064,919875584,265268,24,9.87209302325581
1601489292,4372959064,919875584,265280,24,9.83720930232558
1601489294,4372959064,919875584,265293,24,9.73563218390805
1601489295,4372959064,919875584,265309,24,9.91860465116279
1601489297,4372959064,919875584,265318,24,9.67816091954023
1601489298,4372959064,919875584,265331,24,9.73563218390805
1601489299,4372959064,919875584,265343,24,9.7906976744186
1601489300,4372959064,919875584,265343,24,9.63953488372093
1601489301,4372959064,919875584,265343,24,9.61176470588235
1601489302,4372959064,919875584,265343,24,9.38823529411765
1601489303,4372959064,919875584,265343,24,9.36904761904762
1601489304,4372959064,919875584,265343,24,9.15476190476191
1601489305,4372959064,919875584,265343,24,9.02380952380952
1601489306,4372959064,919875584,265343,24,8.91566265060241
1601489307,4372959064,919875584,265343,24,8.83132530120482
1601489308,4372959064,919875584,265343,24,8.62650602409639
1601489309,4372959064,919875584,265343,24,8.58536585365854
1601489310,4372959064,919875584,265343,24,8.48780487804878
1601489311,4372959064,919875584,265343,24,8.32926829268293
1601489312,4372959064,919875584,265343,24,8.22222222222222
1601489313,4372959064,919875584,265343,24,8.1625
1601489314,4372959064,919875584,265343,24,7.9625
1601489315,4372959064,919875584,265343,23,7.83544303797468
1601489316,4372959064,919875584,265343,23,7.64556962025316
1601489317,4372959064,913289216,265348,23,7.6025641025641
1601489319,4372959064,913289216,265366,23,7.58227848101266
1601489320,4372959064,919474176,265378,23,7.59493670886076
1601489321,4372959064,919474176,265400,23,7.75641025641026
1601489323,4372959064,919998464,265412,23,7.70886075949367
1601489324,4372959064,919998464,265424,23,7.70886075949367
1601489325,4372959064,919998464,265443,23,7.83333333333333
1601489327,4372959064,919998464,265460,23,7.8974358974359
1601489329,4372959064,919998464,265474,23,7.75949367088608
1601489330,4372959064,919998464,265489,24,7.83544303797468
1601489331,4372959064,919998464,265506,25,7.93589743589744
1601489333,4372959064,919998464,265523,25,7.91139240506329
1601489335,4372959064,919998464,265538,25,7.8625
1601489336,4372959064,919998464,265557,25,8.0253164556962
1601489337,4372959064,919998464,265571,24,8.07594936708861
1601489339,4372959064,919998464,265588,24,7.9875
1601489340,4372959064,913911808,265602,24,8.12658227848101
1601489342,4372959064,913956864,265620,24,8.10126582278481
1601489343,4372959064,919875584,265634,24,8.08860759493671
1601489345,4372959064,919875584,265648,24,8.06329113924051
1601489346,4372959064,919875584,265669,24,8.12658227848101
1601489348,4372959064,919875584,265684,24,8.12658227848101
1601489349,4372959064,919875584,265699,24,8.10126582278481
1601489351,4372959064,919875584,265721,24,8.16455696202532
1601489352,4372959064,919875584,265731,24,8.10126582278481
1601489354,4372959064,919875584,265746,24,8.08860759493671
1601489355,4372959064,919883776,265763,25,8.10126582278481
1601489357,4372959064,919883776,265777,25,8.15189873417722
1601489358,4372959064,919883776,265795,25,8.18987341772152
1601489360,4372959064,919883776,265809,25,8.25316455696203
1601489361,4372959064,919883776,265823,25,8.25316455696203
1601489363,4372959064,919883776,265832,25,8.0625
1601489364,4372959064,919883776,265844,25,8.10126582278481
1601489365,4372959064,919883776,265858,25,8.08860759493671
1601489367,4372959064,919883776,265872,25,8.0253164556962
1601489368,4372959064,919883776,265888,26,8.07594936708861
1601489370,4372959064,919883776,265905,26,8.06329113924051
1601489371,4372959064,919883776,265917,27,8.06329113924051
1601489373,4372959064,919883776,265924,27,7.9873417721519
1601489374,4372959064,919883776,265947,27,8.07594936708861
1601489375,4372959064,913965056,265962,27,8.25641025641026
1601489377,4372959064,913965056,265972,27,8.11392405063291
1601489379,4372959064,919568384,265986,27,8.0375
1601489381,4372959064,919707648,265997,27,8.07407407407407
1601489383,4372959064,919707648,266010,27,8.13414634146342
1601489384,4372959064,919891968,266021,27,8.26829268292683
1601489385,4372959064,919891968,266040,27,8.5
1601489387,4372959064,919891968,266050,27,8.51807228915663
1601489388,4372959064,919891968,266064,27,8.68674698795181
1601489389,4372959064,919891968,266084,27,8.9277108433735
1601489391,4372959064,919891968,266101,27,9.02380952380952
1601489392,4372959064,919891968,266114,27,9.17857142857143
1601489394,4372959064,919891968,266133,27,9.29411764705882
1601489396,4372959064,919891968,266146,27,9.33720930232558
1601489397,4372959064,919891968,266160,27,9.5
1601489398,4372959064,919891968,266179,27,9.72093023255814
1601489400,4372959064,919891968,266200,27,9.85057471264368
1601489401,4372959064,919891968,266212,27,9.98850574712644
1601489402,4372959064,919891968,266230,27,10.1954022988506
1601489403,4372959064,919891968,266243,27,10.3448275862069
1601489405,4372959064,919891968,266265,27,10.4204545454545
1601489406,4372959064,919891968,266277,27,10.4712643678161
1601489408,4372959064,919891968,266295,27,10.4204545454545
1601489409,4372959064,907808768,266308,27,10.3181818181818
1601489410,4372959064,907808768,266321,27,10.448275862069
1601489411,4372959064,918810624,266341,27,10.5402298850575
1601489413,4372959064,918810624,266361,27,10.4318181818182
1601489414,4372959064,919375872,266373,27,10.4942528735632
1601489416,4372959064,919375872,266394,27,10.5747126436782
1601489417,4372959064,919592960,266403,27,10.5057471264368
1601489418,4372959064,919592960,266419,27,10.4942528735632
1601489420,4372959064,919891968,266435,27,10.4827586206897
1601489421,4372959064,919891968,266448,27,10.5813953488372
1601489423,4372959064,919891968,266464,27,10.4252873563218
1601489424,4372959064,919891968,266484,27,10.4942528735632
1601489426,4372959064,919891968,266494,27,10.4137931034483
1601489427,4372959064,913596416,266504,27,10.367816091954
1601489428,4372959064,913596416,266517,27,10.4302325581395
1601489429,4372959064,919748608,266530,27,10.4186046511628
1601489431,4372959064,919748608,266548,27,10.4651162790698
1601489433,4372959064,919748608,266563,27,10.2758620689655
1601489434,4372959064,919891968,266577,27,10.3837209302326
1601489436,4372959064,919891968,266594,27,10.2873563218391
1601489437,4372959064,919891968,266607,27,10.3023255813953
1601489439,4372959064,919891968,266619,27,10.2068965517241
1601489440,4372959064,919891968,266630,27,10.2790697674419
1601489441,4372959064,919891968,266651,27,10.3255813953488
1601489442,4372959064,913952768,266661,27,10.4
1601489444,4372959064,913969152,266679,27,10.2790697674419
1601489445,4372959064,919851008,266691,27,10.3764705882353
1601489446,4372959064,919851008,266706,27,10.3882352941176
1601489448,4372959064,913928192,266724,27,10.4941176470588
1601489450,4372959064,913928192,266742,27,10.4418604651163
1601489451,4372959064,919629824,266756,27,10.4418604651163
1601489453,4372959064,919629824,266772,27,10.4651162790698
1601489454,4372959064,919629824,266786,27,10.4418604651163
1601489456,4372959064,919629824,266800,27,10.406976744186
1601489457,4372959064,919732224,266818,27,10.4767441860465
